Date,Product,Category,Sales,Quantity,Price
2024-03-21,Keyboard,Accessories,19509.85,12,1600
2024-03-21,Bluetooth Speaker,Accessories,21372.61,6,3200
2024-03-22,Laptop,Electronics,180909.41,3,56000
2024-03-22,Smartphone,Electronics,143876.1,5,28000
2024-03-22,Monitor,Electronics,31708.62,2,15000
2024-03-22,Wireless Mouse,Accessories,14475.57,15,900
2024-03-22,Keyboard,Accessories,13845.21,8,1600
2024-03-22,Bluetooth Speaker,Accessories,28333.16,9,3200
2024-03-23,Laptop,Electronics,163651.25,3,56000
2024-03-23,Smartphone,Electronics,182180.05,7,28000
2024-03-23,Monitor,Electronics,66965.29,4,15000
2024-03-23,Wireless Mouse,Accessories,9012.16,10,900
2024-03-23,Keyboard,Accessories,11220.17,7,1600
2024-03-23,Bluetooth Speaker,Accessories,14239.61,5,3200
2024-03-24,Laptop,Electronics,183941.44,3,56000
2024-03-24,Smartphone,Electronics,211908.79,7,28000
2024-03-24,Monitor,Electronics,43938.3,3,15000
2024-03-24,Wireless Mouse,Accessories,14265.53,17,900
2024-03-24,Keyboard,Accessories,13449.13,8,1600
2024-03-24,Bluetooth Speaker,Accessories,29335.98,10,3200
2024-03-25,Laptop,Electronics,225723.16,4,56000
2024-03-25,Smartphone,Electronics,169766.5,6,28000
2024-03-25,Monitor,Electronics,69317.18,5,15000
2024-03-25,Wireless Mouse,Accessories,8866.16,9,900
2024-03-25,Keyboard,Accessories,9326.45,6,1600
2024-03-25,Bluetooth Speaker,Accessories,22083.05,7,3200
2024-03-26,Laptop,Electronics,225673.12,4,56000
2024-03-26,Smartphone,Electronics,180663.94,7,28000
2024-03-26,Monitor,Electronics,64902.19,4,15000
2024-03-26,Wireless Mouse,Accessories,7862.49,9,900
2024-03-26,Keyboard,Accessories,15901.88,11,1600
2024-03-26,Bluetooth Speaker,Accessories,18614.84,6,3200
2024-03-27,Laptop,Electronics,222501.55,4,56000
2024-03-27,Smartphone,Electronics,198181.54,7,28000
2024-03-27,Monitor,Electronics,44025.48,3,15000
2024-03-27,Wireless Mouse,Accessories,12431.12,15,900
2024-03-27,Keyboard,Accessories,12811.66,9,1600
2024-03-27,Bluetooth Speaker,Accessories,25668.87,9,3200
2024-03-28,Laptop,Electronics,168801.67,3,56000
2024-03-28,Smartphone,Electronics,153633.48,6,28000
2024-03-28,Monitor,Electronics,45873.13,3,15000
2024-03-28,Wireless Mouse,Accessories,11822.7,14,900
2024-03-28,Keyboard,Accessories,20190.18,13,1600
2024-03-28,Bluetooth Speaker,Accessories,29970.4,9,3200
2024-03-29,Laptop,Electronics,164196.65,3,56000
2024-03-29,Smartphone,Electronics,137636.09,5,28000
2024-03-29,Monitor,Electronics,30088.51,2,15000
2024-03-29,Wireless Mouse,Accessories,15225.46,17,900
2024-03-29,Keyboard,Accessories,8886.96,6,1600
2024-03-29,Bluetooth Speaker,Accessories,19305.8,6,3200
2024-03-30,Laptop,Electronics,203298.07,4,56000
2024-03-30,Smartphone,Electronics,202370.98,7,28000
2024-03-30,Monitor,Electronics,67270.83,5,15000
2024-03-30,Wireless Mouse,Accessories,14019.74,16,900
2024-03-30,Keyboard,Accessories,16992.77,12,1600
2024-03-30,Bluetooth Speaker,Accessories,20748.64,7,3200
2024-03-31,Laptop,Electronics,249150.72,4,56000
2024-03-31,Smartphone,Electronics,230745.71,8,28000
2024-03-31,Monitor,Electronics,46020.75,3,15000
2024-03-31,Wireless Mouse,Accessories,9447.11,10,900
2024-03-31,Keyboard,Accessories,21554.26,14,1600
2024-03-31,Bluetooth Speaker,Accessories,25502.3,8,3200
2024-04-01,Laptop,Electronics,180287.71,3,56000
2024-04-01,Smartphone,Electronics,162144.73,6,28000
2024-04-01,Monitor,Electronics,64574.75,4,15000
2024-04-01,Wireless Mouse,Accessories,12464.81,13,900
2024-04-01,Keyboard,Accessories,10324.06,7,1600
2024-04-01,Bluetooth Speaker,Accessories,24521.67,7,3200
2024-04-02,Laptop,Electronics,151768.88,3,56000
2024-04-02,Smartphone,Electronics,124750.95,4,28000
2024-04-02,Monitor,Electronics,49310.18,3,15000
2024-04-02,Wireless Mouse,Accessories,11910.12,15,900
2024-04-02,Keyboard,Accessories,10259.55,6,1600
2024-04-02,Bluetooth Speaker,Accessories,29423.32,9,3200
2024-04-03,Laptop,Electronics,224391.11,4,56000
2024-04-03,Smartphone,Electronics,199854.16,7,28000
2024-04-03,Monitor,Electronics,52946.16,4,15000
2024-04-03,Wireless Mouse,Accessories,10828.49,13,900
2024-04-03,Keyboard,Accessories,14365.93,9,1600
2024-04-03,Bluetooth Speaker,Accessories,18034.6,6,3200
2024-04-04,Laptop,Electronics,116546.17,2,56000
2024-04-04,Smartphone,Electronics,192759.72,7,28000
2024-04-04,Monitor,Electronics,81397.31,5,15000
2024-04-04,Wireless Mouse,Accessories,15334.04,16,900
2024-04-04,Keyboard,Accessories,14800.64,9,1600
2024-04-04,Bluetooth Speaker,Accessories,20977.94,7,3200
2024-04-05,Laptop,Electronics,225691.02,4,56000
2024-04-05,Smartphone,Electronics,90467.56,3,28000
2024-04-05,Monitor,Electronics,74667.97,5,15000
2024-04-05,Wireless Mouse,Accessories,12789.43,16,900
2024-04-05,Keyboard,Accessories,13873.43,9,1600
2024-04-05,Bluetooth Speaker,Accessories,17307.25,5,3200
2024-04-06,Laptop,Electronics,121241.02,2,56000
2024-04-06,Smartphone,Electronics,185159.12,7,28000
2024-04-06,Monitor,Electronics,65955.46,4,15000
2024-04-06,Wireless Mouse,Accessories,12486.89,13,900
2024-04-06,Keyboard,Accessories,11660.25,8,1600
2024-04-06,Bluetooth Speaker,Accessories,22459.27,7,3200
2024-04-07,Laptop,Electronics,230831.64,4,56000
2024-04-07,Smartphone,Electronics,148207.66,6,28000
2024-04-07,Monitor,Electronics,47548.6,3,15000
2024-04-07,Wireless Mouse,Accessories,10913.96,11,900
2024-04-07,Keyboard,Accessories,19251.33,11,1600
2024-04-07,Bluetooth Speaker,Accessories,18185.27,6,3200
2024-04-08,Laptop,Electronics,116745.01,2,56000
2024-04-08,Smartphone,Electronics,160012.58,6,28000
2024-04-08,Monitor,Electronics,78172.39,5,15000
2024-04-08,Wireless Mouse,Accessories,12378.97,15,900
2024-04-08,Keyboard,Accessories,15023.23,9,1600
2024-04-08,Bluetooth Speaker,Accessories,26960.1,9,3200
2024-04-09,Laptop,Electronics,115135.36,2,56000
2024-04-09,Smartphone,Electronics,156769.58,5,28000
2024-04-09,Monitor,Electronics,27587.09,2,15000
2024-04-09,Wireless Mouse,Accessories,15065.39,16,900
2024-04-09,Keyboard,Accessories,12518.39,8,1600
2024-04-09,Bluetooth Speaker,Accessories,20029.19,7,3200
2024-04-10,Laptop,Electronics,226276.59,4,56000
2024-04-10,Smartphone,Electronics,163083.11,6,28000
2024-04-10,Monitor,Electronics,27714.0,2,15000
2024-04-10,Wireless Mouse,Accessories,12265.07,13,900
2024-04-10,Keyboard,Accessories,16956.26,12,1600
2024-04-10,Bluetooth Speaker,Accessories,21442.51,6,3200
2024-04-11,Laptop,Electronics,104152.49,2,56000
2024-04-11,Smartphone,Electronics,186578.47,6,28000
2024-04-11,Monitor,Electronics,30872.73,2,15000
2024-04-11,Wireless Mouse,Accessories,7888.15,8,900
2024-04-11,Keyboard,Accessories,9616.45,6,1600
2024-04-11,Bluetooth Speaker,Accessories,31943.98,9,3200
2024-04-12,Laptop,Electronics,247099.04,4,56000
2024-04-12,Smartphone,Electronics,106855.88,4,28000
2024-04-12,Monitor,Electronics,56807.77,4,15000
2024-04-12,Wireless Mouse,Accessories,10091.61,12,900
2024-04-12,Keyboard,Accessories,21110.59,13,1600
2024-04-12,Bluetooth Speaker,Accessories,27332.4,9,3200
2024-04-13,Laptop,Electronics,102808.14,2,56000
2024-04-13,Smartphone,Electronics,107895.6,4,28000
2024-04-13,Monitor,Electronics,54023.55,4,15000
2024-04-13,Wireless Mouse,Accessories,15327.67,17,900
2024-04-13,Keyboard,Accessories,15175.34,10,1600
2024-04-13,Bluetooth Speaker,Accessories,17403.1,6,3200
2024-04-14,Laptop,Electronics,207551.41,4,56000
2024-04-14,Smartphone,Electronics,152010.18,5,28000
2024-04-14,Monitor,Electronics,70498.27,5,15000
2024-04-14,Wireless Mouse,Accessories,9898.76,11,900
2024-04-14,Keyboard,Accessories,14291.01,8,1600
2024-04-14,Bluetooth Speaker,Accessories,17484.75,5,3200
2024-04-15,Laptop,Electronics,150493.28,3,56000
2024-04-15,Smartphone,Electronics,139072.58,5,28000
2024-04-15,Monitor,Electronics,54620.28,4,15000
2024-04-15,Wireless Mouse,Accessories,16372.59,17,900
2024-04-15,Keyboard,Accessories,8801.64,6,1600
2024-04-15,Bluetooth Speaker,Accessories,17757.2,6,3200
2024-04-16,Laptop,Electronics,232710.57,4,56000
2024-04-16,Smartphone,Electronics,155386.5,5,28000
2024-04-16,Monitor,Electronics,53266.64,4,15000
2024-04-16,Wireless Mouse,Accessories,8810.34,10,900
2024-04-16,Keyboard,Accessories,14821.66,10,1600
2024-04-16,Bluetooth Speaker,Accessories,17504.24,6,3200
2024-04-17,Laptop,Electronics,100230.13,2,56000
2024-04-17,Smartphone,Electronics,121492.82,4,28000
2024-04-17,Monitor,Electronics,78259.82,5,15000
2024-04-17,Wireless Mouse,Accessories,12967.79,15,900
2024-04-17,Keyboard,Accessories,12310.73,7,1600
2024-04-17,Bluetooth Speaker,Accessories,18836.96,6,3200
2024-04-18,Laptop,Electronics,201993.9,4,56000
2024-04-18,Smartphone,Electronics,125017.39,5,28000
2024-04-18,Monitor,Electronics,63951.49,4,15000
2024-04-18,Wireless Mouse,Accessories,9324.12,10,900
2024-04-18,Keyboard,Accessories,12970.94,8,1600
2024-04-18,Bluetooth Speaker,Accessories,27489.38,8,3200
2024-04-19,Laptop,Electronics,174314.77,3,56000
2024-04-19,Smartphone,Electronics,123374.42,4,28000
2024-04-19,Monitor,Electronics,83407.98,5,15000
2024-04-19,Wireless Mouse,Accessories,11328.99,14,900
2024-04-19,Keyboard,Accessories,17062.09,12,1600
2024-04-19,Bluetooth Speaker,Accessories,14637.44,5,3200
2024-04-20,Laptop,Electronics,174641.36,3,56000
2024-04-20,Smartphone,Electronics,199387.29,7,28000
2024-04-20,Monitor,Electronics,58794.95,4,15000
2024-04-20,Wireless Mouse,Accessories,9841.51,10,900
2024-04-20,Keyboard,Accessories,14185.41,9,1600
2024-04-20,Bluetooth Speaker,Accessories,24371.95,7,3200
2024-04-21,Laptop,Electronics,164588.86,3,56000
2024-04-21,Smartphone,Electronics,120858.5,4,28000
2024-04-21,Monitor,Electronics,89001.17,6,15000
2024-04-21,Wireless Mouse,Accessories,12293.41,13,900
2024-04-21,Keyboard,Accessories,20018.65,12,1600
2024-04-21,Bluetooth Speaker,Accessories,32295.36,10,3200
2024-04-22,Laptop,Electronics,154628.71,3,56000
2024-04-22,Smartphone,Electronics,143469.81,5,28000
2024-04-22,Monitor,Electronics,26438.84,2,15000
2024-04-22,Wireless Mouse,Accessories,14139.5,15,900
2024-04-22,Keyboard,Accessories,15059.29,10,1600
2024-04-22,Bluetooth Speaker,Accessories,17055.62,5,3200
2024-04-23,Laptop,Electronics,104109.9,2,56000
2024-04-23,Smartphone,Electronics,147930.59,5,28000
2024-04-23,Monitor,Electronics,59218.17,4,15000
2024-04-23,Wireless Mouse,Accessories,12825.64,13,900
2024-04-23,Keyboard,Accessories,13109.32,8,1600
2024-04-23,Bluetooth Speaker,Accessories,24893.02,8,3200
2024-04-24,Laptop,Electronics,151354.24,3,56000
2024-04-24,Smartphone,Electronics,147796.94,5,28000
2024-04-24,Monitor,Electronics,42483.92,3,15000
2024-04-24,Wireless Mouse,Accessories,13853.42,16,900
2024-04-24,Keyboard,Accessories,14638.14,10,1600
2024-04-24,Bluetooth Speaker,Accessories,11979.38,4,3200
2024-04-25,Laptop,Electronics,181650.68,3,56000
2024-04-25,Smartphone,Electronics,112355.05,4,28000
2024-04-25,Monitor,Electronics,77116.08,5,15000
2024-04-25,Wireless Mouse,Accessories,11786.82,12,900
2024-04-25,Keyboard,Accessories,10503.67,7,1600
2024-04-25,Bluetooth Speaker,Accessories,15613.89,5,3200
2024-04-26,Laptop,Electronics,166205.45,3,56000
2024-04-26,Smartphone,Electronics,126546.4,5,28000
2024-04-26,Monitor,Electronics,60944.44,4,15000
2024-04-26,Wireless Mouse,Accessories,7319.64,9,900
2024-04-26,Keyboard,Accessories,18856.61,11,1600
2024-04-26,Bluetooth Speaker,Accessories,23274.9,7,3200
2024-04-27,Laptop,Electronics,172846.49,3,56000
2024-04-27,Smartphone,Electronics,100114.83,4,28000
2024-04-27,Monitor,Electronics,88148.82,6,15000
2024-04-27,Wireless Mouse,Accessories,13077.16,13,900
2024-04-27,Keyboard,Accessories,17024.5,12,1600
2024-04-27,Bluetooth Speaker,Accessories,31539.66,9,3200
2024-04-28,Laptop,Electronics,246020.29,4,56000
2024-04-28,Smartphone,Electronics,111984.73,4,28000
2024-04-28,Monitor,Electronics,80292.35,5,15000
2024-04-28,Wireless Mouse,Accessories,10425.17,11,900
2024-04-28,Keyboard,Accessories,20397.69,12,1600
2024-04-28,Bluetooth Speaker,Accessories,26504.65,8,3200
2024-04-29,Laptop,Electronics,156962.1,3,56000
2024-04-29,Smartphone,Electronics,131454.94,5,28000
2024-04-29,Monitor,Electronics,62994.45,4,15000
2024-04-29,Wireless Mouse,Accessories,11731.4,14,900
2024-04-29,Keyboard,Accessories,11752.77,8,1600
2024-04-29,Bluetooth Speaker,Accessories,16976.54,6,3200
2024-04-30,Laptop,Electronics,156948.11,3,56000
2024-04-30,Smartphone,Electronics,200841.6,7,28000
2024-04-30,Monitor,Electronics,83048.4,5,15000
2024-04-30,Wireless Mouse,Accessories,12897.8,13,900
2024-04-30,Keyboard,Accessories,19978.05,12,1600
2024-04-30,Bluetooth Speaker,Accessories,12603.72,4,3200
2024-05-01,Laptop,Electronics,111409.29,2,56000
2024-05-01,Smartphone,Electronics,170458.17,6,28000
2024-05-01,Monitor,Electronics,54328.17,4,15000
2024-05-01,Wireless Mouse,Accessories,8176.84,9,900
2024-05-01,Keyboard,Accessories,8645.92,6,1600
2024-05-01,Bluetooth Speaker,Accessories,24379.25,7,3200
2024-05-02,Laptop,Electronics,122702.78,2,56000
2024-05-02,Smartphone,Electronics,79828.29,3,28000
2024-05-02,Monitor,Electronics,93415.8,6,15000
2024-05-02,Wireless Mouse,Accessories,12512.42,13,900
2024-05-02,Keyboard,Accessories,15801.97,11,1600
2024-05-02,Bluetooth Speaker,Accessories,30414.7,9,3200
2024-05-03,Laptop,Electronics,103983.78,2,56000
2024-05-03,Smartphone,Electronics,182119.67,7,28000
2024-05-03,Monitor,Electronics,42644.03,3,15000
2024-05-03,Wireless Mouse,Accessories,7801.19,8,900
2024-05-03,Keyboard,Accessories,10399.41,6,1600
2024-05-03,Bluetooth Speaker,Accessories,21110.94,7,3200
2024-05-04,Laptop,Electronics,229147.47,4,56000
2024-05-04,Smartphone,Electronics,130046.03,5,28000
2024-05-04,Monitor,Electronics,63755.41,4,15000
2024-05-04,Wireless Mouse,Accessories,15999.94,16,900
2024-05-04,Keyboard,Accessories,14766.96,10,1600
2024-05-04,Bluetooth Speaker,Accessories,30333.21,9,3200
2024-05-05,Laptop,Electronics,308289.21,5,56000
2024-05-05,Smartphone,Electronics,176587.23,6,28000
2024-05-05,Monitor,Electronics,83493.93,5,15000
2024-05-05,Wireless Mouse,Accessories,8129.32,10,900
2024-05-05,Keyboard,Accessories,19897.91,14,1600
2024-05-05,Bluetooth Speaker,Accessories,26309.6,9,3200
2024-05-06,Laptop,Electronics,204457.26,4,56000
2024-05-06,Smartphone,Electronics,141506.01,5,28000
2024-05-06,Monitor,Electronics,39751.47,3,15000
2024-05-06,Wireless Mouse,Accessories,8546.55,9,900
2024-05-06,Keyboard,Accessories,19307.78,11,1600
2024-05-06,Bluetooth Speaker,Accessories,28208.53,10,3200
2024-05-07,Laptop,Electronics,247368.66,4,56000
2024-05-07,Smartphone,Electronics,82106.86,3,28000
2024-05-07,Monitor,Electronics,95173.93,6,15000
2024-05-07,Wireless Mouse,Accessories,7466.81,9,900
2024-05-07,Keyboard,Accessories,10489.44,6,1600
2024-05-07,Bluetooth Speaker,Accessories,23902.54,8,3200
2024-05-08,Laptop,Electronics,186150.75,3,56000
2024-05-08,Smartphone,Electronics,134731.64,5,28000
2024-05-08,Monitor,Electronics,64388.83,4,15000
2024-05-08,Wireless Mouse,Accessories,8977.84,11,900
2024-05-08,Keyboard,Accessories,8670.77,6,1600
2024-05-08,Bluetooth Speaker,Accessories,20909.37,6,3200
2024-05-09,Laptop,Electronics,114379.05,2,56000
2024-05-09,Smartphone,Electronics,200772.07,7,28000
2024-05-09,Monitor,Electronics,57181.89,4,15000
2024-05-09,Wireless Mouse,Accessories,8329.3,10,900
2024-05-09,Keyboard,Accessories,11527.6,8,1600
2024-05-09,Bluetooth Speaker,Accessories,13649.36,4,3200
2024-05-10,Laptop,Electronics,120577.6,2,56000
2024-05-10,Smartphone,Electronics,125925.04,5,28000
2024-05-10,Monitor,Electronics,67032.48,4,15000
2024-05-10,Wireless Mouse,Accessories,11463.47,13,900
2024-05-10,Keyboard,Accessories,19018.08,13,1600
2024-05-10,Bluetooth Speaker,Accessories,17235.3,5,3200
2024-05-11,Laptop,Electronics,225261.2,4,56000
2024-05-11,Smartphone,Electronics,125897.22,5,28000
2024-05-11,Monitor,Electronics,47884.16,3,15000
2024-05-11,Wireless Mouse,Accessories,10270.03,11,900
2024-05-11,Keyboard,Accessories,13207.61,8,1600
2024-05-11,Bluetooth Speaker,Accessories,24629.29,8,3200
2024-05-12,Laptop,Electronics,107651.82,2,56000
2024-05-12,Smartphone,Electronics,75869.6,3,28000
2024-05-12,Monitor,Electronics,95541.38,6,15000
2024-05-12,Wireless Mouse,Accessories,8334.12,9,900
2024-05-12,Keyboard,Accessories,23128.25,13,1600
2024-05-12,Bluetooth Speaker,Accessories,27122.25,8,3200
2024-05-13,Laptop,Electronics,241142.58,4,56000
2024-05-13,Smartphone,Electronics,156072.85,6,28000
2024-05-13,Monitor,Electronics,65686.74,4,15000
2024-05-13,Wireless Mouse,Accessories,7771.11,8,900
2024-05-13,Keyboard,Accessories,17482.02,10,1600
2024-05-13,Bluetooth Speaker,Accessories,24413.84,8,3200
2024-05-14,Laptop,Electronics,165127.79,3,56000
2024-05-14,Smartphone,Electronics,74565.42,3,28000
2024-05-14,Monitor,Electronics,44199.54,3,15000
2024-05-14,Wireless Mouse,Accessories,8733.37,10,900
2024-05-14,Keyboard,Accessories,10172.56,6,1600
2024-05-14,Bluetooth Speaker,Accessories,21970.23,7,3200
2024-05-15,Laptop,Electronics,209645.02,4,56000
2024-05-15,Smartphone,Electronics,162189.19,6,28000
2024-05-15,Monitor,Electronics,71377.73,5,15000
2024-05-15,Wireless Mouse,Accessories,12727.09,13,900
2024-05-15,Keyboard,Accessories,18064.37,12,1600
2024-05-15,Bluetooth Speaker,Accessories,30495.38,9,3200
2024-05-16,Laptop,Electronics,104413.45,2,56000
2024-05-16,Smartphone,Electronics,133325.98,5,28000
2024-05-16,Monitor,Electronics,40618.88,3,15000
2024-05-16,Wireless Mouse,Accessories,13226.87,15,900
2024-05-16,Keyboard,Accessories,11644.45,7,1600
2024-05-16,Bluetooth Speaker,Accessories,32439.39,10,3200
2024-05-17,Laptop,Electronics,236723.98,4,56000
2024-05-17,Smartphone,Electronics,208219.41,7,28000
2024-05-17,Monitor,Electronics,50319.36,3,15000
2024-05-17,Wireless Mouse,Accessories,12694.78,15,900
2024-05-17,Keyboard,Accessories,21792.52,13,1600
2024-05-17,Bluetooth Speaker,Accessories,14643.17,5,3200
2024-05-18,Laptop,Electronics,235284.35,4,56000
2024-05-18,Smartphone,Electronics,141174.02,5,28000
2024-05-18,Monitor,Electronics,60607.24,4,15000
2024-05-18,Wireless Mouse,Accessories,14797.65,17,900
2024-05-18,Keyboard,Accessories,20500.07,14,1600
2024-05-18,Bluetooth Speaker,Accessories,33088.68,10,3200
2024-05-19,Laptop,Electronics,179308.34,3,56000
2024-05-19,Smartphone,Electronics,98580.69,4,28000
2024-05-19,Monitor,Electronics,63656.98,4,15000
2024-05-19,Wireless Mouse,Accessories,9769.79,12,900
2024-05-19,Keyboard,Accessories,13297.66,9,1600
2024-05-19,Bluetooth Speaker,Accessories,23408.38,8,3200
2024-05-20,Laptop,Electronics,106725.15,2,56000
2024-05-20,Smartphone,Electronics,153990.11,5,28000
2024-05-20,Monitor,Electronics,59425.32,4,15000
2024-05-20,Wireless Mouse,Accessories,13218.33,16,900
2024-05-20,Keyboard,Accessories,15258.57,9,1600
2024-05-20,Bluetooth Speaker,Accessories,22104.46,7,3200
2024-05-21,Laptop,Electronics,170120.36,3,56000
2024-05-21,Smartphone,Electronics,161581.41,6,28000
2024-05-21,Monitor,Electronics,77668.0,5,15000
2024-05-21,Wireless Mouse,Accessories,9656.16,11,900
2024-05-21,Keyboard,Accessories,11745.41,8,1600
2024-05-21,Bluetooth Speaker,Accessories,34880.88,10,3200
2024-05-22,Laptop,Electronics,113235.9,2,56000
2024-05-22,Smartphone,Electronics,130479.16,5,28000
2024-05-22,Monitor,Electronics,27037.76,2,15000
2024-05-22,Wireless Mouse,Accessories,15612.09,16,900
2024-05-22,Keyboard,Accessories,12867.21,9,1600
2024-05-22,Bluetooth Speaker,Accessories,17194.94,5,3200
2024-05-23,Laptop,Electronics,160157.54,3,56000
2024-05-23,Smartphone,Electronics,85881.98,3,28000
2024-05-23,Monitor,Electronics,40700.35,3,15000
2024-05-23,Wireless Mouse,Accessories,14821.26,15,900
2024-05-23,Keyboard,Accessories,19270.13,12,1600
2024-05-23,Bluetooth Speaker,Accessories,23209.03,8,3200
2024-05-24,Laptop,Electronics,107866.92,2,56000
2024-05-24,Smartphone,Electronics,152116.42,5,28000
2024-05-24,Monitor,Electronics,70585.22,5,15000
2024-05-24,Wireless Mouse,Accessories,14882.33,16,900
2024-05-24,Keyboard,Accessories,10246.23,6,1600
2024-05-24,Bluetooth Speaker,Accessories,20566.6,6,3200
2024-05-25,Laptop,Electronics,162622.68,3,56000
2024-05-25,Smartphone,Electronics,104142.52,4,28000
2024-05-25,Monitor,Electronics,63272.86,4,15000
2024-05-25,Wireless Mouse,Accessories,16318.95,19,900
2024-05-25,Keyboard,Accessories,11121.01,7,1600
2024-05-25,Bluetooth Speaker,Accessories,26322.25,8,3200
2024-05-26,Laptop,Electronics,243433.8,4,56000
2024-05-26,Smartphone,Electronics,146289.22,5,28000
2024-05-26,Monitor,Electronics,98092.06,6,15000
2024-05-26,Wireless Mouse,Accessories,8460.87,9,900
2024-05-26,Keyboard,Accessories,10636.09,7,1600
2024-05-26,Bluetooth Speaker,Accessories,17571.32,5,3200
2024-05-27,Laptop,Electronics,156384.76,3,56000
2024-05-27,Smartphone,Electronics,153777.55,6,28000
2024-05-27,Monitor,Electronics,50119.44,3,15000
2024-05-27,Wireless Mouse,Accessories,8185.26,10,900
2024-05-27,Keyboard,Accessories,16286.12,10,1600
2024-05-27,Bluetooth Speaker,Accessories,27784.22,8,3200
2024-05-28,Laptop,Electronics,105423.09,2,56000
2024-05-28,Smartphone,Electronics,178704.91,6,28000
2024-05-28,Monitor,Electronics,87901.07,6,15000
2024-05-28,Wireless Mouse,Accessories,14334.86,16,900
2024-05-28,Keyboard,Accessories,12187.07,8,1600
2024-05-28,Bluetooth Speaker,Accessories,23818.8,8,3200
2024-05-29,Laptop,Electronics,149190.94,3,56000
2024-05-29,Smartphone,Electronics,179954.23,6,28000
2024-05-29,Monitor,Electronics,56431.92,4,15000
2024-05-29,Wireless Mouse,Accessories,12670.71,13,900
2024-05-29,Keyboard,Accessories,16023.75,10,1600
2024-05-29,Bluetooth Speaker,Accessories,20181.52,7,3200
2024-05-30,Laptop,Electronics,123166.44,2,56000
2024-05-30,Smartphone,Electronics,153976.18,6,28000
2024-05-30,Monitor,Electronics,32921.15,2,15000
2024-05-30,Wireless Mouse,Accessories,8036.04,8,900
2024-05-30,Keyboard,Accessories,12849.67,9,1600
2024-05-30,Bluetooth Speaker,Accessories,27841.12,9,3200
2024-05-31,Laptop,Electronics,172470.46,3,56000
2024-05-31,Smartphone,Electronics,118629.88,4,28000
2024-05-31,Monitor,Electronics,40377.35,3,15000
2024-05-31,Wireless Mouse,Accessories,8965.1,9,900
2024-05-31,Keyboard,Accessories,20057.4,13,1600
2024-05-31,Bluetooth Speaker,Accessories,28572.84,8,3200
2024-06-01,Laptop,Electronics,217275.68,4,56000
2024-06-01,Smartphone,Electronics,126105.78,5,28000
2024-06-01,Monitor,Electronics,59851.55,4,15000
2024-06-01,Wireless Mouse,Accessories,15301.72,17,900
2024-06-01,Keyboard,Accessories,15783.03,9,1600
2024-06-01,Bluetooth Speaker,Accessories,24024.96,8,3200
2024-06-02,Laptop,Electronics,177957.19,3,56000
2024-06-02,Smartphone,Electronics,135770.43,5,28000
2024-06-02,Monitor,Electronics,43366.26,3,15000
2024-06-02,Wireless Mouse,Accessories,12777.05,13,900
2024-06-02,Keyboard,Accessories,15382.33,9,1600
2024-06-02,Bluetooth Speaker,Accessories,29416.29,9,3200
2024-06-03,Laptop,Electronics,150361.55,3,56000
2024-06-03,Smartphone,Electronics,79313.46,3,28000
2024-06-03,Monitor,Electronics,63867.95,4,15000
2024-06-03,Wireless Mouse,Accessories,13745.53,14,900
2024-06-03,Keyboard,Accessories,14531.49,10,1600
2024-06-03,Bluetooth Speaker,Accessories,25841.82,8,3200
2024-06-04,Laptop,Electronics,178035.48,3,56000
2024-06-04,Smartphone,Electronics,177834.56,6,28000
2024-06-04,Monitor,Electronics,63933.37,4,15000
2024-06-04,Wireless Mouse,Accessories,12345.39,13,900
2024-06-04,Keyboard,Accessories,20454.68,12,1600
2024-06-04,Bluetooth Speaker,Accessories,26267.31,9,3200
2024-06-05,Laptop,Electronics,233878.93,4,56000
2024-06-05,Smartphone,Electronics,152574.75,6,28000
2024-06-05,Monitor,Electronics,43404.63,3,15000
2024-06-05,Wireless Mouse,Accessories,11302.08,12,900
2024-06-05,Keyboard,Accessories,15532.6,11,1600
2024-06-05,Bluetooth Speaker,Accessories,20717.02,6,3200
2024-06-06,Laptop,Electronics,111860.99,2,56000
2024-06-06,Smartphone,Electronics,100943.85,4,28000
2024-06-06,Monitor,Electronics,41201.21,3,15000
2024-06-06,Wireless Mouse,Accessories,9086.07,10,900
2024-06-06,Keyboard,Accessories,12108.97,7,1600
2024-06-06,Bluetooth Speaker,Accessories,18507.54,6,3200
2024-06-07,Laptop,Electronics,152289.74,3,56000
2024-06-07,Smartphone,Electronics,122229.1,4,28000
2024-06-07,Monitor,Electronics,98247.89,6,15000
2024-06-07,Wireless Mouse,Accessories,17063.35,18,900
2024-06-07,Keyboard,Accessories,17417.1,12,1600
2024-06-07,Bluetooth Speaker,Accessories,18041.98,6,3200
2024-06-08,Laptop,Electronics,179703.66,3,56000
2024-06-08,Smartphone,Electronics,133037.0,5,28000
2024-06-08,Monitor,Electronics,77667.71,5,15000
2024-06-08,Wireless Mouse,Accessories,14315.76,17,900
2024-06-08,Keyboard,Accessories,16349.28,11,1600
2024-06-08,Bluetooth Speaker,Accessories,25471.12,8,3200
2024-06-09,Laptop,Electronics,167341.13,3,56000
2024-06-09,Smartphone,Electronics,180899.35,6,28000
2024-06-09,Monitor,Electronics,44553.02,3,15000
2024-06-09,Wireless Mouse,Accessories,8961.17,11,900
2024-06-09,Keyboard,Accessories,22054.09,14,1600
2024-06-09,Bluetooth Speaker,Accessories,15166.34,5,3200
2024-06-10,Laptop,Electronics,124883.02,2,56000
2024-06-10,Smartphone,Electronics,155201.73,5,28000
